input_id,DB_ID,drug_name,isomeric_smiles,inchi,inchikey,iupac_name,entrez,hgnc_symbol,description,gene_type,pchembl_count,ave_pchembl,src_count,pubchem,chembl,bindingdb,stitch,ctd,dtc,otp,drugcentral,drugbank
1110,DB00139,succinic acid,C(CC(=O)O)C(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,butanedioic acid,6561,SLC13A1,solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
1110,DB00139,succinic acid,C(CC(=O)O)C(=O)O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,butanedioic acid,9058,SLC13A2,solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",135,ADORA2A,adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263],protein_coding,20,5.091762344730227,7,1,1,1,1,0,1,0,1,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",367,AR,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644],protein_coding,1,4.308468525411599,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",4780,NFE2L2,NFE2 like bZIP transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:7782],protein_coding,2,4.675135291394756,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",43,ACHE,acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108],protein_coding,2,5.139830996714503,5,1,1,1,1,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",2101,ESRRA,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471],protein_coding,1,4.208468644886757,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",7253,TSHR,thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373],protein_coding,1,4.841800398879431,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",2099,ESR1,estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467],protein_coding,1,4.258468658071023,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",2737,GLI3,GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319],protein_coding,1,4.758468460984394,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",8856,NR1I2,nuclear receptor subfamily 1 group I member 2 [Source:HGNC Symbol;Acc:HGNC:7968],protein_coding,1,5.258470233082607,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",136,ADORA2B,adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264],protein_coding,9,5.511530857814189,7,1,1,1,1,0,1,0,1,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1565,CYP2D6,cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625],protein_coding,1,4.393577787329442,2,1,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1557,CYP2C19,cytochrome P450 family 2 subfamily C member 19 [Source:HGNC Symbol;Acc:HGNC:2621],protein_coding,1,4.243577668965321,1,1,0,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1544,CYP1A2,cytochrome P450 family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2596],protein_coding,1,4.443576878628715,3,1,0,0,0,1,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",140,ADORA3,adenosine A3 receptor [Source:HGNC Symbol;Acc:HGNC:268],protein_coding,4,5.529915115669887,5,0,1,1,0,0,1,0,1,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",134,ADORA1,adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262],protein_coding,13,4.823288786491473,7,0,1,1,1,0,1,1,1,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",9615,GDA,guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212],protein_coding,2,4.990699914119041,3,0,1,1,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",147111,NOTUM,"notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]",protein_coding,3,4.38,1,0,1,0,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]",protein_coding,2,4.1224693683041504,3,0,1,0,0,0,1,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5141,PDE4A,phosphodiesterase 4A [Source:HGNC Symbol;Acc:HGNC:8780],protein_coding,1,3.126679398184601,1,0,0,1,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1118,CHIT1,chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936],protein_coding,1,3.5900668766687054,2,0,0,1,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",759,CA1,carbonic anhydrase 1 [Source:HGNC Symbol;Acc:HGNC:1368],protein_coding,1,8.259631783156616,1,0,0,1,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",760,CA2,carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373],protein_coding,1,8.698839735530791,1,0,0,1,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5591,PRKDC,"protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]",protein_coding,1,2.0,3,0,0,1,0,0,1,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5294,PIK3CG,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]",protein_coding,2,2.720046687481944,2,0,0,1,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",545,ATR,ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882],protein_coding,1,2.958607314841775,2,0,0,1,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",2475,MTOR,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942],protein_coding,1,3.3979400086720375,2,0,0,1,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",10257,ABCC4,ATP binding cassette subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:55],protein_coding,1,3.876148359032914,1,0,0,1,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",8714,ABCC3,ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54],protein_coding,1,3.876148359032914,1,0,0,1,0,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5837,PYGM,"glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]",protein_coding,1,3.9430951486635273,3,0,0,1,1,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",3757,KCNH2,potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251],protein_coding,1,5.309999839831227,3,0,0,1,1,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",590,BCHE,butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983],protein_coding,1,4.301029995663981,2,0,0,1,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5836,PYGL,glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5834,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1116,CHI3L1,chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",27159,CHIA,chitinase acidic [Source:HGNC Symbol;Acc:HGNC:17432],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",57413,TMIGD3,transmembrane and immunoglobulin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:51375],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5016,OVGP1,oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1117,CHI3L2,chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",995,CDC25C,cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",10971,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",472,ATM,ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795],protein_coding,1,3.6989700043360187,2,0,0,0,0,0,1,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5291,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]",protein_coding,1,3.3979400086720375,2,0,0,0,0,0,1,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]",protein_coding,1,3.3979400086720375,2,0,0,0,0,0,1,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",4129,MAOB,monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834],protein_coding,2,2.431956951307951,1,0,0,0,0,0,1,0,0,0
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5142,PDE4B,phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",6261,RYR1,ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5136,PDE1A,phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",3708,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]",protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",5153,PDE1B,phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1576,CYP3A4,cytochrome P450 family 3 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:2637],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1571,CYP2E1,cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1558,CYP2C8,cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1559,CYP2C9,cytochrome P450 family 2 subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:2623],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1543,CYP1A1,cytochrome P450 family 1 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2595],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",1545,CYP1B1,cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
2519,DB00201,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"1,3,7-trimethylpurine-2,6-dione",9429,ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
